#{"t_start": 1760612182.2635891, "env_id": "None"}
r,l,t
11.984723,13,17979.706807
11.94572,15,17980.05531
12.046956,18,17980.504106
12.130284,13,17980.820749
12.3038,16,17981.232441
11.963517,15,17981.620395
12.036816,12,17981.933179
12.158278,10,17982.200515
12.013595,11,17982.489149
11.771379,12,17982.815674
12.116433,11,17983.103757
12.095862,12,17983.396788
12.014282,12,17983.71265
12.530734,12,17984.086924
12.262768,12,17984.41969
12.28315,15,17984.993846
12.141357,13,17985.271922
11.830631,14,17985.596791
12.01794,9,17985.881109
12.760178,19,17986.344934
12.255071,17,17986.782205
12.4264,11,17987.070946
12.137319,17,17987.506867
12.290079,15,17987.894055
12.16547,10,17988.162368
12.041667,13,17988.502401
11.772818,17,17988.948596
12.463195,11,17989.263756
11.828926,15,17989.83536
12.141662,16,17990.213293
12.11757,15,17990.620576
12.652839,16,17991.038954
12.571931,12,17991.352427
11.996266,16,17991.766045
11.811793,13,17992.106683
12.069472,11,17992.396829
12.047441,11,17992.685314
12.464591,15,17993.071631
12.012054,13,17993.37051
12.097651,10,17993.633429
12.002366,11,17993.927527
12.607895,15,17994.333065
12.352598,19,17994.816716
12.155042,14,17995.180223
11.956614,12,17995.494884
12.390844,16,17995.909038
12.356064,12,17996.223855
11.824947,12,17996.537506
11.900633,12,17996.868322
12.312715,13,17997.210944
11.861591,13,17997.549183
12.063825,12,17997.874185
12.167988,15,17998.26738
11.861391,11,17998.561309
12.46141,8,17998.837407
-12.284587,7,17999.051535
11.915037,12,17999.371598
11.948186,12,17999.646842
11.599323,16,18000.04486
11.910045,12,18000.361814
12.18001,11,18000.656516
11.712888,16,18001.074509
11.871,15,18001.464104
11.832174,14,18001.83269
11.95037,15,18002.222586
11.915799,12,18002.535657
12.401005,14,18002.920223
12.03796,12,18003.236825
12.11155,12,18003.549877
11.756133,11,18003.841604
12.192484,9,18004.104304
12.420021,13,18004.447268
12.172358,10,18004.740473
11.795167,13,18005.0878
11.673533,33,18005.940194
12.079576,10,18006.205673
11.979467,12,18006.527516
12.059419,19,18007.025073
11.81842,14,18007.394615
11.629831,15,18007.967482
11.970379,13,18008.279899
12.174678,12,18008.601728
11.89411,14,18008.966385
12.213475,15,18009.355059
12.106817,12,18009.674198
12.341733,15,18010.063128
11.829946,13,18010.588519
12.205432,12,18010.865077
11.88057,11,18011.15754
12.429264,13,18011.479718
11.810682,13,18011.821299
12.034288,14,18012.18836
11.837821,10,18012.45633
12.287472,9,18012.69747
11.959461,14,18013.071194
12.547056,13,18013.414961
12.204139,13,18013.771084
11.821433,15,18014.163217
12.184406,10,18014.450971
11.966663,11,18014.744591
12.078246,13,18015.088767
12.409983,11,18015.37988
12.375224,14,18015.746457
12.31806,12,18016.066548
12.228285,15,18016.472715
12.136194,11,18016.948207
11.876816,14,18017.231985
11.946643,11,18017.522333
12.04054,14,18017.885603
11.862105,13,18018.203545
11.914337,13,18018.54352
12.112959,13,18018.885443
11.868001,21,18019.448073
12.107422,9,18019.689376
12.113041,15,18020.08063
12.030121,15,18020.438896
12.360795,14,18020.808283
12.269694,14,18021.151788
11.973012,12,18021.463879
12.068426,14,18021.831616
11.939489,14,18022.197301
11.773125,15,18022.56615
11.999549,12,18022.880578
12.027823,9,18023.123813
12.144439,11,18023.415166
11.849079,12,18023.731895
12.074461,11,18024.024332
12.115244,15,18024.413287
12.070972,12,18024.732669
12.177646,12,18025.046245
11.923479,12,18025.363358
12.100996,14,18025.746981
12.216971,14,18026.111723
12.565867,11,18026.463402
12.225124,15,18026.853888
12.212098,11,18027.145127
12.070368,12,18027.463395
12.206158,11,18027.752903
12.069433,11,18028.043301
12.172723,12,18028.362166
12.028961,10,18028.64832
11.960129,13,18028.990356
12.094929,11,18029.281331
11.927686,15,18029.670353
11.991932,10,18029.937129
12.024759,10,18030.202697
12.399404,12,18030.517758
12.011482,13,18030.857373
12.082692,12,18031.171504
12.238158,14,18031.495963
12.052078,14,18031.857785
12.393808,16,18032.307099
12.876503,12,18032.805052
12.060282,13,18033.105365
12.142005,11,18033.394474
11.52218,20,18033.915529
11.946499,9,18034.162692
12.323478,11,18034.491912
12.268938,13,18034.856403
12.054344,11,18035.148006
11.795404,15,18035.600668
11.906079,11,18035.89134
11.904911,9,18036.153835
12.243106,12,18036.477856
11.537041,20,18037.000079
12.23885,11,18037.312715
12.184847,12,18037.630512
12.165243,14,18037.994761
12.242987,16,18038.405193
12.452748,14,18038.771375
11.991679,14,18039.133497
12.089876,12,18039.448414
12.414491,20,18040.023977
12.086108,13,18040.36529
12.040569,13,18040.705036
11.950727,13,18041.225932
12.309736,11,18041.498365
12.298463,9,18041.799185
12.33612,14,18042.189142
11.577839,14,18042.556614
12.195029,12,18042.873836
11.890407,11,18043.16436
13.197867,11,18043.455407
12.030473,20,18043.967547
12.029884,9,18044.209729
12.089941,13,18044.5488
12.277711,10,18044.818083
12.379409,14,18045.188731
12.641568,10,18045.454985
12.079894,10,18045.722586
12.261708,11,18046.015226
11.955745,13,18046.355575
12.0103,10,18046.621974
12.388604,15,18047.170347
12.262609,11,18047.421247
11.937054,8,18047.638694
12.070824,10,18047.903768
11.812527,10,18048.147558
12.051124,15,18048.517023
11.985201,13,18048.81618
11.980532,12,18049.132272
12.063046,12,18049.460541
12.331098,11,18049.750312
12.089375,14,18050.11367
11.967934,12,18050.430011
12.438119,14,18050.77445
11.681126,12,18051.090137
11.913387,15,18051.480028
11.690682,14,18051.825825
12.125751,10,18052.093112
12.139418,10,18052.360023
12.052399,10,18052.625261
12.306296,8,18052.86507
12.020071,12,18053.180538
12.060257,11,18053.473473
12.594608,11,18053.774875
12.489118,12,18054.039052
11.981031,16,18054.456575
-12.432781,17,18054.892278
11.968671,11,18055.380971
12.096038,10,18055.607319
11.976305,12,18055.921458
12.042019,15,18056.314928
11.919281,13,18056.657739
11.944791,12,18056.972622
12.07722,11,18057.270187
12.084439,10,18057.734446
11.836362,12,18058.014086
12.083185,16,18058.429083
11.830822,14,18058.754105
12.070154,12,18059.072671
12.314111,13,18059.414225
12.084247,10,18059.681187
12.039157,14,18060.067478
11.770605,12,18060.361227
12.418516,9,18060.624841
12.124442,12,18060.938425
12.006099,10,18061.207521
13.110552,13,18061.548942
12.11483,10,18061.833727
11.775793,15,18062.222472
11.836122,21,18062.94358
12.222809,11,18063.198302
12.061888,10,18063.469554
12.322298,13,18063.809175
12.017323,15,18064.212137
12.5818,17,18064.655308
12.155944,11,18064.94642
12.11632,15,18065.338078
11.794855,14,18065.703676
12.127996,11,18065.992316
11.980134,10,18066.259569
11.943139,12,18066.58135
11.821589,16,18067.188799
12.286921,10,18067.472193
-12.381981,8,18067.688358
11.991818,10,18067.93854
11.96817,13,18068.285199
12.558395,18,18068.728661
11.944747,13,18069.069037
12.131459,10,18069.333936
12.130874,12,18069.65109
11.623885,17,18070.087603
11.96072,11,18070.3965
12.097122,10,18070.665496
12.159579,9,18070.90814
12.781633,11,18071.20273
12.25917,12,18071.515593
11.72425,20,18072.027365
11.998781,12,18072.342475
12.168531,9,18072.600633
11.931524,14,18072.982685
11.99711,9,18073.262488
11.793637,15,18073.65609
11.99535,11,18073.945899
11.900226,15,18074.356126
11.975495,11,18074.645188
11.798129,12,18074.959946
12.079887,13,18075.301878
11.986571,17,18075.741235
12.442475,9,18075.983506
11.973101,12,18076.295995
12.06451,10,18076.579623
12.256019,19,18077.069636
12.275567,14,18077.43081
11.852111,13,18077.731009
12.009899,13,18078.070878
11.922788,13,18078.408208
12.347585,15,18078.801323
12.117531,10,18079.071326
12.027335,10,18079.317488
11.86402,11,18079.590119
11.973134,11,18079.881208
12.488783,18,18080.346435
11.923293,11,18080.638194
12.192471,19,18081.125555
12.328225,14,18081.490197
12.086312,11,18081.781521
12.476759,12,18082.095765
11.948799,12,18082.409946
11.972967,12,18082.724304
12.181723,9,18082.964103
11.968612,11,18083.254811
11.823026,13,18083.776357
11.883129,15,18084.143537
12.066649,11,18084.432794
12.273799,12,18084.746843
11.993467,16,18085.160036
12.124518,14,18085.526301
12.578223,11,18085.844327
12.686933,10,18086.114891
12.352225,31,18086.899224
12.380976,12,18087.216964
12.45369,14,18087.583908
11.645422,13,18087.922642
12.017935,12,18088.239436
12.192376,10,18088.509172
12.048936,14,18088.871838
11.753439,10,18089.117436
12.010425,11,18089.405847
11.796577,22,18089.967135
12.326926,15,18090.353494
12.314093,11,18090.646645
11.981047,13,18090.985531
11.647237,13,18091.306042
11.910952,13,18091.643365
12.048357,15,18092.049174
12.278689,10,18092.333823
11.960509,16,18092.745658
11.962699,13,18093.088491
12.135937,12,18093.413685
11.953153,20,18093.928397
12.123909,15,18094.317135
11.988062,8,18094.532758
12.235867,10,18094.797972
11.838829,13,18095.115895
12.078421,12,18095.43451
12.202049,13,18095.772664
12.732619,12,18096.088674
11.82171,15,18096.489872
12.502824,13,18096.841183
12.056529,11,18097.132993
12.022114,12,18097.4639
12.119291,9,18097.710986
12.078891,10,18097.977365
12.058182,11,18098.285464
11.996933,16,18098.682817
11.931468,10,18098.953252
11.767408,12,18099.431329
11.82411,17,18099.835271
12.141403,15,18100.246256
11.895048,12,18100.563294
12.13333,14,18100.956049
11.981445,12,18101.274235
11.977631,14,18101.648094
12.077097,12,18102.02508
11.951588,11,18102.339171
11.833923,16,18102.754925
11.905911,9,18102.996314
12.051704,12,18103.489516
11.84182,14,18103.831669
11.894574,15,18104.219179
12.043593,12,18104.534045
12.07531,11,18104.823089
12.152909,11,18105.113643
12.188696,10,18105.399595
12.051986,10,18105.667578
11.82363,13,18106.188884
12.148055,10,18106.455157
11.988886,15,18106.844678
12.210864,14,18107.389316
12.209291,15,18107.756658
12.393234,10,18108.023137
11.779466,11,18108.493154
12.018586,11,18108.743969
12.161942,10,18109.008008
11.715115,14,18109.37141
11.971318,12,18109.689002
12.302403,12,18110.002866
12.259012,12,18110.317855
12.528262,11,18110.611063
11.986773,10,18110.873509
12.062594,11,18111.165748
11.939964,11,18111.45641
11.877773,9,18111.696615
12.23808,10,18111.962082
11.86608,11,18112.229624
12.147143,18,18112.691745
11.97201,14,18113.054909
11.903935,12,18113.367577
12.14297,13,18113.691038
12.037153,10,18113.956258
12.378042,15,18114.343249
12.016114,11,18114.650841
12.190141,12,18114.976722
12.293591,13,18115.316891
12.074785,11,18115.605994
12.005599,11,18115.894549
12.066749,14,18116.284873
11.595688,22,18116.843338
12.071325,10,18117.117228
12.194474,13,18117.456907
-12.391876,10,18117.721816
11.839563,11,18118.012811
12.265314,10,18118.338392
12.052544,16,18118.770702
11.887498,12,18119.085179
12.21371,11,18119.359329
12.047917,12,18119.675128
11.737291,13,18119.996284
11.854117,11,18120.288077
12.360203,13,18120.631486
12.116837,16,18121.048638
12.180023,10,18121.334634
12.20233,13,18121.676953
11.886234,12,18122.00745
11.853293,17,18122.382194
12.083193,15,18122.772701
12.225918,8,18122.989867
11.800471,13,18123.362184
12.167353,10,18123.631944
11.999295,10,18124.057951
11.846303,15,18124.348603
12.478625,9,18124.668807
11.90855,12,18124.984555
12.16142,12,18125.299034
12.465049,11,18125.615934
12.421858,16,18126.032143
11.941374,15,18126.423093
11.745586,26,18127.092897
12.09181,6,18127.360374
12.227752,11,18127.649233
12.383946,13,18127.974452
11.882347,9,18128.215075
11.987045,11,18128.507497
12.104821,16,18128.905439
12.225064,11,18129.154156
12.336416,13,18129.497245
11.898367,12,18129.813509
11.867485,9,18130.063653
11.977847,9,18130.308124
12.097566,11,18130.635149
12.590825,13,18130.973701
12.612232,15,18131.36405
12.066318,12,18131.678414
12.064195,12,18131.991417
11.954734,14,18132.335891
12.257807,18,18132.81895
12.213186,12,18133.140019
12.225687,12,18133.455445
12.125464,10,18133.725009
12.005925,9,18133.968781
13.020173,11,18134.260086
12.044211,12,18134.575744
11.884183,21,18135.114148
12.045504,9,18135.339154
12.158364,13,18135.679546
12.189708,12,18135.99281
12.071095,15,18136.399721
11.891792,14,18136.76553
12.264839,12,18137.081447
11.781647,9,18137.322095
11.916654,14,18137.846397
12.027731,14,18138.170935
12.125256,10,18138.43463
12.115342,10,18138.698709
12.112996,10,18138.985503
12.398677,18,18139.473201
12.495765,10,18139.738991
11.974657,9,18139.986002
12.350076,10,18140.449517
12.109559,11,18140.698866
12.064075,14,18141.24336
-12.372242,15,18141.592398
11.79793,14,18141.933401
12.073166,11,18142.225275
11.92868,10,18142.490758
12.138116,10,18142.756621
12.198748,12,18143.081231
11.835969,13,18143.405519
11.801455,18,18143.866816
12.061636,14,18144.23352
12.009463,12,18144.549851
11.899745,12,18144.864087
12.233034,13,18145.203205
11.959833,12,18145.515792
12.132985,16,18145.930919
11.850588,14,18146.437191
12.129461,9,18146.636377
11.779158,16,18147.068115
11.952335,16,18147.436382
12.154476,9,18147.877689
11.72515,14,18148.382146
11.956865,13,18148.683305
-12.340495,10,18149.131883
12.083393,8,18149.307963
12.133495,12,18149.630993
12.047041,12,18149.926456
12.070494,12,18150.250052
12.34962,9,18150.491373
12.380152,12,18151.008077
11.882503,10,18151.231261
12.155181,14,18151.537341
12.369234,15,18152.131155
12.55246,12,18152.384609
12.00231,14,18152.727859
12.055702,15,18153.137192
-12.52264,18,18153.620674
12.08418,13,18153.958705
12.373227,13,18154.299204
12.362947,16,18154.752628
12.32129,12,18155.073484
12.078106,10,18155.342659
12.313229,9,18155.608307
12.074493,10,18155.874512
12.276398,9,18156.116069
12.159196,11,18156.411187
12.186725,16,18156.838864
12.301875,9,18157.082386
12.057335,10,18157.348452
12.44377,17,18157.847407
11.948945,17,18158.26794
12.220999,11,18158.575164
12.187163,18,18159.061513
12.145019,12,18159.377697
11.986324,16,18159.796631
11.993169,10,18160.063454
12.169778,16,18160.482947
11.906614,11,18160.776661
11.932717,12,18161.11062
12.123224,11,18161.562551
11.848617,14,18161.890843
12.239074,12,18162.216302
12.382469,15,18162.603887
11.920464,14,18162.948191
11.724041,17,18163.400783
11.658942,19,18163.894452
12.007958,12,18164.208834
12.106241,9,18164.431902
12.219165,14,18164.777193
12.308733,12,18165.098065
12.323954,7,18165.370308
11.873833,11,18165.660984
12.200345,17,18166.131351
12.220218,15,18166.708054
12.125413,14,18166.974666
12.270378,13,18167.320148
11.925788,15,18167.717756
12.091781,13,18168.015788
12.067562,16,18168.43135
12.206563,13,18168.955357
11.732636,16,18169.271439
12.470735,13,18169.609705
11.975204,10,18170.057336
12.042003,12,18170.338694
12.166255,12,18170.838538
12.416068,4,18170.996788
12.211514,15,18171.388838
11.841366,16,18171.804331
12.202909,9,18172.04605
11.627087,16,18172.46802
12.144569,10,18172.737185
12.384298,11,18173.047908
12.188333,5,18173.31093
11.810442,10,18173.575241
11.746325,13,18173.916448
11.805081,13,18174.197834
12.333753,10,18174.503981
11.90123,14,18174.847178
11.957668,14,18175.211329
12.439503,18,18175.673925
11.896014,12,18175.990246
11.853942,13,18176.308509
11.848269,10,18176.576314
12.211865,12,18176.898263
12.001944,11,18177.210987
12.344103,13,18177.549806
12.278564,11,18177.844648
11.971812,13,18178.364216
11.88588,16,18178.741411
12.132567,11,18179.031163
11.69193,14,18179.395955
12.168408,14,18179.768758
12.134677,25,18180.406759
12.254119,15,18180.794793
11.98253,11,18181.083277
11.891327,13,18181.402015
12.325189,12,18181.716518
11.981935,14,18182.083297
11.977354,12,18182.382527
11.64923,15,18182.778078
12.010368,12,18183.112307
11.965873,15,18183.520752
11.760285,11,18183.810817
12.37788,10,18184.075415
11.992037,11,18184.364689
11.786276,13,18184.705905
11.753612,15,18185.095044
11.937278,18,18185.561856
11.757289,14,18186.085644
11.933965,14,18186.406976
12.131083,27,18187.110068
11.691665,14,18187.473983
12.11521,11,18187.944865
12.044537,13,18188.243742
11.906598,12,18188.538666
11.78375,11,18188.828382
12.034446,15,18189.195657
11.886919,13,18189.53635
12.159935,10,18189.802379
11.950934,13,18190.14061
11.693353,13,18190.481789
12.335882,14,18190.844465
12.0798,12,18191.157343
12.141227,11,18191.628083
11.995658,24,18192.191881
12.018963,10,18192.46401
12.208346,10,18192.74237
12.043046,12,18193.046046
11.922164,11,18193.339221
11.898872,14,18193.705223
12.022238,9,18193.946308
11.884593,11,18194.416833
11.884076,14,18194.740668
12.175993,11,18195.032855
12.159798,10,18195.307616
11.972633,10,18195.574346
12.222859,12,18195.890435
11.779598,15,18196.279065
12.00435,17,18196.735494
12.487463,12,18197.051353
11.95756,13,18197.391499
11.972646,12,18197.889269
12.219203,12,18198.184075
12.211005,9,18198.445055
11.778628,12,18198.762766
11.994415,11,18199.074197
12.157928,14,18199.43949
11.919073,11,18199.731142
11.632773,14,18200.082498
12.239582,10,18200.349172
12.126042,12,18200.687078
12.277244,10,18200.96645
12.503843,12,18201.286402
12.275428,11,18201.577042
12.038322,12,18202.072868
11.901419,13,18202.397316
12.176362,14,18202.769317
12.159572,11,18203.06022
12.671584,16,18203.475037
12.251497,12,18203.793641
12.05249,11,18204.084876
12.245097,12,18204.400426
12.006208,23,18204.991319
12.009408,13,18205.291641
12.143147,19,18205.782112
11.9086,16,18206.195178
11.945384,12,18206.508978
12.110986,11,18206.802548
11.782972,9,18207.043974
11.895008,9,18207.26349
12.2173,14,18207.829731
12.124453,9,18208.032031
12.165114,11,18208.323378
12.316753,13,18208.68356
12.330811,5,18208.946849
12.041183,13,18209.287343
12.188615,12,18209.601603
12.187777,12,18209.916598
12.151179,10,18210.183096
11.720564,16,18210.603559
11.952923,11,18210.898589
12.161315,9,18211.181171
12.260335,12,18211.496083
12.178805,14,18211.860526
12.144252,12,18212.176356
11.803587,10,18212.441491
11.932787,13,18212.962646
11.84523,12,18213.238602
12.059221,10,18213.502857
12.627536,14,18213.865337
11.92881,10,18214.132157
12.10653,16,18214.547312
12.118991,9,18214.788012
12.246357,13,18215.127998
12.163202,15,18215.536248
11.97642,13,18215.876386
12.133895,18,18216.340866
12.269932,14,18216.892355
12.593326,13,18217.196004
12.229568,9,18217.438624
12.500962,13,18217.780303
12.375926,11,18218.067072
12.061477,13,18218.405069
11.916853,10,18218.669346
12.04627,10,18218.935061
13.228638,12,18219.251719
12.655045,11,18219.551747
11.940712,14,18219.924811
11.921172,11,18220.21976
12.078144,11,18220.510275
11.785988,13,18220.849077
12.15742,14,18221.215042
11.746209,13,18221.734166
12.100486,12,18222.013475
11.80938,15,18222.402595
12.058187,10,18222.671029
12.177223,16,18223.105517
11.952607,14,18223.457068
12.341079,8,18223.694142
11.882497,14,18224.241267
11.934185,13,18224.541716
12.215556,13,18224.883394
12.118516,9,18225.130018
12.127835,22,18225.693832
11.941003,12,18225.991461
12.043633,8,18226.210535
12.066294,10,18226.664052
12.125543,12,18227.146437
11.986583,18,18227.589702
12.049104,16,18228.008317
11.981956,11,18228.30012
11.999795,9,18228.54387
12.048108,10,18228.791833
12.029224,9,18229.034884
12.254999,8,18229.310281
11.786109,17,18229.748513
11.983844,11,18230.041554
12.320894,13,18230.382603
12.170439,13,18230.722582
12.158511,11,18230.99148
12.239279,11,18231.284054
11.988506,11,18231.577663
12.132955,17,18231.995998
12.176073,16,18232.411211
11.921027,11,18232.704841
12.093964,16,18233.124592
12.289387,10,18233.391374
11.910614,11,18233.684594
12.263714,8,18233.980741
11.970766,15,18234.37201
12.088413,17,18234.791098
12.09807,11,18235.079058
12.355588,12,18235.426253
12.072729,11,18235.761776
11.896208,14,18236.145981
12.059697,13,18236.483689
12.122297,5,18236.746429
11.849372,12,18237.058319
12.553978,13,18237.580027
12.232744,11,18237.831691
12.281616,12,18238.149812
12.146922,17,18238.611068
12.237271,10,18238.880967
12.081121,13,18239.219666
12.06051,11,18239.508282
11.862131,13,18239.82684
12.066563,12,18240.142548
12.234309,14,18240.508364
12.307714,15,18240.900878
12.127688,15,18241.292007
12.179632,14,18241.655961
11.97738,12,18241.973991
11.945218,16,18242.404748
12.043974,15,18242.796091
12.100881,11,18243.084012
11.88344,14,18243.425188
12.163532,11,18243.715614
11.974881,21,18244.254196
12.071359,14,18244.593966
12.880119,10,18244.860369
12.028469,13,18245.196594
12.168802,12,18245.510409
12.133558,12,18245.824651
11.868266,12,18246.144967
12.109834,12,18246.46096
11.655432,14,18246.829111
12.477988,13,18247.175277
12.666527,15,18247.56568
11.900998,13,18247.909125
12.13083,11,18248.385558
12.979897,10,18248.621566
12.212366,9,18248.883768
12.151869,11,18249.235171
11.939872,13,18249.576132
12.118601,17,18250.040198
11.978338,10,18250.308009
11.860961,19,18250.758061
12.072273,11,18251.050434
11.974193,11,18251.341067
12.23468,15,18251.733363
12.504144,13,18252.136941
11.912816,14,18252.50605
12.08098,17,18252.945801
11.863949,11,18253.23698
12.271717,14,18253.604262
11.870482,16,18254.017231
12.218229,14,18254.339565
12.088277,17,18254.774744
12.163256,10,18255.059587
12.082456,19,18255.549185
11.655988,13,18255.891542
12.29072,10,18256.337504
12.062187,16,18256.714547
11.834122,17,18257.177949
12.383937,12,18257.506128
12.105424,14,18257.881749
11.87552,11,18258.153409
-12.421644,9,18258.394403
12.26639,13,18258.737161
12.289658,15,18259.309167
12.120012,11,18259.560114
12.180139,15,18259.948872
11.797408,20,18260.465329
11.919985,14,18261.020603
12.753999,14,18261.405888
12.148596,11,18261.69926
12.172218,9,18261.98271
11.946721,10,18262.248494
12.164034,10,18262.497758
11.971992,10,18262.76213
11.893143,11,18263.214402
12.149622,21,18263.731154
11.53988,16,18264.151015
12.112733,15,18264.544556
12.512825,16,18264.997518
11.929868,15,18265.397364
12.133521,17,18265.850699
12.12689,16,18266.263949
11.835861,11,18266.557662
12.208905,10,18266.823819
12.01767,11,18267.11865
12.711924,15,18267.690093
12.12927,10,18267.93542
12.567578,12,18268.258091
12.006508,11,18268.526051
12.207742,18,18269.166178
12.219223,11,18269.417862
11.931732,13,18269.759144
11.955395,15,18270.14907
11.995459,12,18270.483351
13.130834,16,18270.89758
11.737755,9,18271.141314
11.960302,14,18271.510724
12.355861,11,18271.799868
11.908765,9,18272.044623
12.125463,17,18272.485276
12.282202,17,18273.108879
12.719225,16,18273.482814
12.751748,9,18273.725507
11.975559,15,18274.114044
12.270277,11,18274.408747
12.241786,10,18274.674613
11.99219,15,18275.06715
11.996943,12,18275.385023
12.105687,17,18275.881831
12.164946,11,18276.175573
12.044552,12,18276.673828
11.662606,13,18276.905854
12.031384,16,18277.507076
12.292948,12,18277.781809
11.913581,14,18278.34355
12.101617,15,18278.692728
11.759514,19,18279.178407
11.948969,10,18279.424438
12.3213,19,18279.912126
12.025624,15,18280.279972
12.260471,13,18280.637183
12.301548,10,18280.902504
12.031027,12,18281.217879
12.09829,10,18281.484794
11.947492,8,18281.805235
12.103319,12,18282.132854
11.688546,13,18282.471295
12.286707,18,18282.930688
12.056197,13,18283.267704
12.213902,11,18283.558989
11.973838,16,18284.152581
12.432226,18,18284.674963
12.092459,10,18284.941492
12.61839,20,18285.459712
12.163957,13,18285.98017
11.882004,12,18286.233554
11.867122,13,18286.552396
12.425458,13,18286.894131
12.002986,16,18287.466993
12.089516,13,18287.948711
12.328347,23,18288.495012
12.069768,14,18288.861182
12.009533,13,18289.199589
11.924484,10,18289.484813
11.935417,11,18289.775918
12.179857,12,18290.09054
11.684755,17,18290.506941
12.068288,16,18290.92472
12.535035,16,18291.339884
11.759072,15,18291.708889
11.998909,16,18292.14908
12.428915,9,18292.44977
12.22357,12,18292.785279
12.123413,17,18293.282813
11.921551,12,18293.597128
11.923225,17,18294.033489
12.118003,9,18294.3548
12.168468,10,18294.618829
12.041896,10,18294.882924
12.260101,14,18295.246633
12.155179,13,18295.583627
12.523121,12,18295.877322
11.917031,14,18296.245922
12.18402,15,18296.634488
12.777162,16,18297.031583
11.918704,10,18297.481851
11.854558,15,18297.83342
11.902153,13,18298.175919
12.588175,10,18298.443475
11.892143,12,18298.760475
12.322717,12,18299.077833
12.275257,13,18299.438738
12.014767,19,18300.109333
12.615067,13,18300.409209
11.956946,16,18300.826673
12.195173,11,18301.120781
12.670254,10,18301.383449
11.982156,12,18301.739776
12.049039,16,18302.150323
11.866882,8,18302.368697
12.178338,13,18302.710677
12.144762,10,18302.992381
12.133711,17,18303.42861
12.54224,13,18303.787295
12.221997,14,18304.149729
12.132249,9,18304.614194
12.258515,11,18304.884689
11.97252,11,18305.235106
12.017571,9,18305.522976
12.099547,10,18305.790308
11.910444,13,18306.150287
11.890955,14,18306.51739
12.318762,12,18306.842011
12.127771,19,18307.340372
11.944073,17,18307.737375
12.109453,14,18308.100388
12.276153,13,18308.442767
11.544578,21,18308.984811
11.936005,13,18309.329627
11.942441,15,18309.735303
12.085429,14,18310.121167
12.014274,11,18310.416672
11.6607,22,18310.856093
11.705313,12,18311.170869
12.165768,12,18311.48692
11.992137,12,18311.805852
12.107676,12,18312.120531
12.213425,11,18312.412589
11.978616,21,18313.148472
12.138107,16,18313.525205
11.935331,18,18313.990412
12.217704,20,18314.506455
11.349394,25,18315.325054
12.089398,12,18315.680551
11.863485,13,18316.199202
11.871629,15,18316.728534
12.378059,13,18317.025337
11.920168,12,18317.33841
12.354334,19,18317.827459
11.758022,16,18318.241764
11.978263,9,18318.483705
12.151367,7,18318.756096
12.384691,14,18319.121065
12.265629,16,18319.526715
11.807154,11,18319.999263
12.069951,19,18320.445471
12.081857,20,18320.962369
12.207798,13,18321.323717
12.202268,14,18321.708479
12.058661,10,18321.974065
12.317311,12,18322.47434
11.950943,10,18322.686869
12.105929,10,18322.961969
11.617163,15,18323.383039
11.950522,12,18323.857966
12.199986,11,18324.110271
13.014633,12,18324.425547
11.77572,11,18324.717542
11.740164,11,18325.167229
11.810214,13,18325.648344
12.332211,13,18326.008302
11.908188,12,18326.325541
12.076852,13,18326.665091
12.031629,13,18327.005194
12.063844,10,18327.27128
12.433379,17,18327.711571
12.46783,16,18328.145603
12.477128,9,18328.38536
12.251542,9,18328.64783
-12.735318,17,18329.050951
11.953403,11,18329.344393
11.830402,19,18329.993146
12.117681,13,18330.297851
12.07949,12,18330.612906
12.002566,9,18330.858649
11.931604,13,18331.196714
12.116819,18,18331.644403
11.705706,11,18331.938208
11.913863,10,18332.206761
12.154699,13,18332.545246
11.775945,15,18332.935634
12.208749,15,18333.327911
11.893974,12,18333.652262
12.050279,12,18333.968782
11.933783,13,18334.311478
12.26684,12,18334.625349
12.219859,13,18335.144602
12.591585,14,18335.467466
12.169435,14,18335.81095
11.977051,10,18336.075523
12.044395,10,18336.342368
11.963178,14,18336.7122
12.221175,9,18336.976757
12.335411,9,18337.221808
12.219059,13,18337.56384
11.83518,12,18337.895397
12.029835,11,18338.185116
-12.248187,11,18338.493595
12.300028,11,18338.782556
12.523108,14,18339.144964
12.069809,12,18339.45833
12.065483,14,18339.821274
11.816782,18,18340.290831
11.96893,12,18340.609582
11.873846,13,18340.951201
11.877632,23,18341.535756
11.959381,10,18341.801588
12.002763,11,18342.093762
11.86865,9,18342.334321
12.006515,11,18342.647756
12.229616,18,18343.091002
12.151288,14,18343.454547
12.184317,12,18343.772368
12.756779,11,18344.0637
12.279228,14,18344.628236
12.74523,11,18344.887604
12.146577,13,18345.229685
12.504168,12,18345.546068
12.217504,17,18345.988656
12.290372,20,18346.500753
11.789506,13,18346.843972
12.229812,13,18347.184528
12.130787,12,18347.52144
12.096866,14,18347.869279
12.189205,10,18348.138499
12.710559,9,18348.568766
12.52078,13,18349.074248
11.990881,11,18349.30526
12.543034,11,18349.595929
11.962782,13,18349.936162
12.087327,11,18350.40797
11.853109,15,18350.760338
12.28954,11,18351.050935
11.979671,11,18351.342749
12.144624,11,18351.633555
12.420625,18,18352.102723
12.101927,8,18352.325576
11.936134,10,18352.597096
12.259326,11,18352.888232
11.955049,15,18353.280113
12.406185,11,18353.572194
12.229326,13,18353.929356
11.939882,12,18354.244198
12.261847,13,18354.584211
11.800643,14,18354.930373
11.917789,13,18355.271979
