#{"t_start": 1760834127.2032743, "env_id": "None"}
r,l,t
14.083887,13,8053.934799
13.44795,8,8054.133435
13.731264,12,8054.408876
13.804221,11,8054.659258
17.434349,27,8055.103215
19.246487,37,8055.712578
14.979019,22,8056.154711
17.395404,35,8056.935467
17.949489,47,8057.961178
15.18323,22,8058.367372
13.425936,12,8058.607211
12.55617,17,8058.883829
14.198078,17,8059.159043
13.612657,10,8059.388118
14.014695,11,8059.577707
14.701554,16,8059.893164
13.315728,9,8060.094354
14.050497,11,8060.346871
12.934297,12,8060.582648
13.393776,10,8060.767437
16.914915,30,8061.36692
14.740097,23,8061.831465
13.612611,11,8062.101945
14.211628,16,8062.435072
14.473788,15,8062.731516
21.083198,62,8063.946556
16.503561,24,8064.41462
13.553695,13,8064.693772
14.119902,13,8064.952255
13.392994,9,8065.17406
13.247111,14,8065.437677
15.774883,29,8066.04929
13.68957,11,8066.300891
14.369925,11,8066.551757
13.925161,11,8066.801777
21.204971,72,8068.171996
15.475827,26,8068.750441
18.859207,40,8069.451725
16.347103,19,8069.884243
13.746436,9,8070.088078
14.757663,20,8070.520364
14.149877,14,8070.807572
14.036062,18,8071.06992
29.023396,94,8072.922752
13.306804,10,8073.126515
17.829199,45,8073.968626
13.500002,10,8074.194542
14.139102,17,8074.530262
14.038338,14,8074.794822
16.031729,16,8075.045694
16.614103,34,8075.703911
18.39891,47,8076.711248
14.500223,16,8076.982835
14.897017,11,8077.214339
13.086527,10,8077.459502
16.432982,32,8078.143171
17.13841,38,8078.835964
14.374226,14,8079.062036
14.115083,14,8079.328818
14.177379,15,8079.596749
21.093314,46,8080.495648
15.63959,17,8080.713219
13.74567,11,8080.913287
18.607009,50,8081.850967
14.171832,16,8082.164045
13.164166,9,8082.366407
15.297584,23,8082.810543
16.282567,36,8083.495525
13.384622,8,8083.672802
15.420998,23,8084.142425
17.49195,33,8084.792722
13.691476,9,8084.993617
14.055698,20,8085.368825
21.056333,45,8086.302877
13.541862,9,8086.487378
20.30869,50,8087.418765
13.074623,11,8087.596433
12.140314,15,8087.906464
13.038375,9,8088.129339
14.33063,15,8088.375046
15.208407,23,8088.885208
13.719135,15,8089.193622
14.532277,9,8089.374624
13.478421,12,8089.567296
13.852157,13,8089.826591
13.526287,10,8090.03409
17.065265,23,8090.439869
13.292027,9,8090.622427
15.639203,14,8090.864846
12.11698,16,8091.13864
12.846972,11,8091.369179
13.863748,17,8091.729851
15.581089,33,8092.364171
16.285983,36,8093.071733
12.843097,27,8093.671663
15.318424,25,8094.165095
15.650799,29,8094.736343
14.123082,19,8095.143292
16.070777,22,8095.626687
15.297663,24,8096.156327
22.871963,73,8097.726136
15.173688,27,8098.327761
17.802242,41,8099.020537
17.987153,43,8099.78945
15.810259,27,8100.273515
14.303416,16,8100.591123
15.681783,40,8101.293756
13.57639,10,8101.520236
13.699412,14,8101.785796
13.851131,12,8102.047601
14.322467,12,8102.248602
17.765021,37,8102.978302
14.905467,25,8103.434668
17.319899,37,8104.240421
14.190698,17,8104.577371
16.000902,23,8105.022552
16.198674,18,8105.38512
16.003872,12,8105.55937
19.280842,52,8106.481105
16.646993,29,8106.963089
17.678822,42,8107.819258
14.561884,15,8108.054375
13.307834,11,8108.264524
16.123301,23,8108.750661
13.437862,11,8108.960687
14.426174,12,8109.236535
13.82292,14,8109.500795
13.688957,12,8109.734628
13.964202,12,8109.968708
13.432483,9,8110.169259
15.084089,17,8110.407388
14.016759,12,8110.590518
14.502778,15,8110.830754
18.015489,30,8111.347794
15.202479,23,8111.852606
14.74614,18,8112.258693
13.694737,10,8112.464623
17.44485,46,8113.35272
14.100197,8,8113.52907
13.714095,18,8113.807693
13.428105,20,8114.095194
16.869561,33,8114.681947
13.641086,13,8114.920874
15.759888,24,8115.435912
17.6319,36,8116.226593
14.440862,13,8116.527598
14.765372,12,8116.742895
20.731368,69,8118.098465
18.566079,42,8118.879475
13.836131,16,8119.120524
13.165194,7,8119.293582
13.773073,8,8119.469811
13.586545,12,8119.723938
16.451921,38,8120.467663
17.437143,47,8121.442673
14.095476,12,8121.643997
13.831659,16,8121.905243
18.056915,56,8123.066303
14.293495,16,8123.341791
20.873686,66,8124.641797
17.872855,38,8125.353231
14.67848,12,8125.589113
13.783334,11,8125.817876
14.194878,14,8126.019535
14.056152,12,8126.274417
12.676417,13,8126.510991
14.494933,24,8126.985891
18.331277,37,8127.617209
15.11856,20,8127.919497
14.771978,24,8128.422789
13.82854,27,8129.024919
15.536306,20,8129.477059
13.626065,11,8129.706901
13.904584,13,8129.96775
15.172804,21,8130.403784
17.083912,35,8131.122554
13.927625,13,8131.382456
15.007203,25,8131.915738
13.775528,11,8132.14351
13.439943,13,8132.36015
16.228797,14,8132.644442
15.134208,22,8133.087775
18.872615,62,8134.430662
13.327552,10,8134.615436
15.124082,24,8135.168277
13.744729,12,8135.421569
15.186182,36,8136.183575
22.792259,84,8137.72076
13.608687,9,8137.926542
16.98961,30,8138.56457
14.024654,14,8138.771456
16.093077,20,8139.183292
13.812001,16,8139.435022
13.675344,9,8139.638075
13.443343,8,8139.836697
16.153805,19,8140.266547
13.894754,9,8140.447339
18.452392,33,8140.955165
16.67858,25,8141.4451
17.743624,56,8142.545547
13.750354,13,8142.765068
13.810488,12,8142.977515
14.318244,13,8143.238882
14.625582,15,8143.527672
18.884403,46,8144.414374
14.070778,9,8144.636353
15.275363,25,8145.128499
13.251122,10,8145.33264
14.470343,12,8145.545445
13.754769,11,8145.775223
14.815662,13,8146.012435
17.68839,40,8146.795603
18.75081,43,8147.769165
15.867969,45,8148.734082
13.375994,8,8148.932475
19.266791,47,8149.75572
13.730108,11,8150.008016
15.414906,24,8150.478029
16.421541,12,8150.6688
14.385597,18,8150.998604
14.29822,11,8151.224543
13.795215,9,8151.430717
17.22384,34,8152.050984
13.768231,11,8152.24127
15.297764,22,8152.624332
15.202797,23,8153.108036
16.405014,21,8153.54965
14.020969,14,8153.752406
16.276584,28,8154.365724
15.747324,25,8154.860771
13.643037,11,8155.072438
15.397764,25,8155.590543
15.087571,22,8156.070446
13.897392,16,8156.382784
14.959997,27,8156.908692
14.098603,14,8157.213432
13.263538,11,8157.463491
13.829423,14,8157.703448
13.619702,10,8157.907673
16.010982,32,8158.515681
16.039257,31,8159.145419
15.274955,10,8159.371856
15.175623,20,8159.806221
12.954674,12,8160.023045
14.666799,14,8160.291823
14.191319,12,8160.538039
18.239167,45,8161.494028
14.397816,19,8161.843546
12.893906,18,8162.228434
18.506091,58,8163.352255
13.74818,9,8163.533995
14.225474,21,8163.969982
13.905368,11,8164.221912
12.962339,12,8164.495301
15.014202,22,8164.995985
12.571021,11,8165.24699
14.420478,20,8165.656144
14.65792,15,8165.984865
17.590124,22,8166.446009
20.709702,74,8167.856353
12.942196,11,8168.085432
13.013907,15,8168.370596
24.091933,76,8169.835865
14.95294,27,8170.313541
16.874867,35,8171.059495
15.169246,20,8171.327954
13.9933,13,8171.565652
14.580301,15,8171.823044
13.750798,12,8172.043101
18.484009,49,8173.022629
17.379877,44,8173.959902
14.167156,13,8174.239192
13.79901,12,8174.430893
15.131744,13,8174.647007
14.022066,11,8174.882459
13.583698,10,8175.128811
12.56708,47,8175.979085
16.533697,25,8176.454697
15.409624,22,8176.918008
19.275968,33,8177.619401
13.601893,10,8177.847604
14.545455,12,8178.040297
14.69724,10,8178.246019
14.837586,26,8178.80129
18.508018,24,8179.301142
16.186673,25,8179.640954
14.789744,24,8180.134979
15.426253,23,8180.581474
15.050776,20,8180.840007
14.374511,14,8181.08257
14.156258,13,8181.364628
13.565489,8,8181.543273
15.79896,27,8182.109689
14.170876,15,8182.38719
13.68029,13,8182.612965
13.253066,13,8182.823602
13.302811,11,8183.037779
17.894579,38,8183.910742
17.388552,36,8184.679178
13.261298,11,8184.908369
15.457704,10,8185.135163
14.74602,18,8185.401311
17.682468,42,8186.346333
13.22719,10,8186.551024
15.459703,28,8187.113337
18.503026,44,8187.753954
15.528794,26,8188.268625
19.300484,55,8189.403252
13.968555,13,8189.642089
13.883743,10,8189.887145
15.382453,24,8190.332979
16.971614,32,8190.955575
17.239641,35,8191.65175
13.535471,17,8191.902689
13.825133,13,8192.17971
17.383349,34,8192.810973
16.345809,34,8193.478565
15.530224,25,8193.951317
13.611789,12,8194.185507
14.366272,14,8194.471449
13.53915,10,8194.67713
12.652339,15,8194.988634
15.497636,31,8195.59894
14.620008,21,8196.0323
16.480319,31,8196.714202
15.486487,31,8197.252133
13.897301,10,8197.463175
15.835694,26,8197.995479
13.561981,10,8198.224712
13.951164,15,8198.450191
14.442357,10,8198.697978
14.087901,13,8198.896985
13.770996,13,8199.113865
14.933718,10,8199.318728
13.478052,12,8199.571955
16.216602,33,8200.209131
13.680831,14,8200.533989
13.385444,10,8200.749207
14.109174,12,8200.99504
14.208559,13,8201.261308
13.907896,15,8201.463879
16.084841,32,8202.138287
12.234149,12,8202.393749
15.245208,26,8202.931963
14.5169,14,8203.222474
14.180369,10,8203.4148
16.270345,33,8204.107172
19.399483,47,8205.053952
15.297694,24,8205.494304
11.450207,39,8206.241524
15.111268,25,8206.793146
13.496395,13,8207.048744
15.87679,26,8207.564963
14.198537,13,8207.823412
14.969891,23,8208.332588
17.176043,29,8208.902455
13.86934,9,8209.126307
15.805382,25,8209.601359
14.939311,20,8209.911184
13.676677,13,8210.151002
15.349739,17,8210.491218
13.917748,19,8210.705424
19.80554,63,8211.99146
15.246295,11,8212.182406
13.746086,14,8212.424927
14.009372,23,8212.893384
18.584082,59,8214.091034
12.830209,12,8214.351189
16.435609,21,8214.790576
14.020803,10,8215.016638
16.238446,34,8215.695633
13.796785,11,8215.927368
13.365433,10,8216.134402
16.568321,36,8216.836202
16.601002,31,8217.521991
13.457879,17,8217.86114
13.297577,13,8218.160974
17.691466,44,8219.105547
13.320311,11,8219.296041
13.878779,17,8219.612745
12.984708,8,8219.791098
13.12603,7,8219.946129
16.070989,10,8220.151688
14.634614,17,8220.429567
15.824081,31,8221.134138
15.035395,31,8221.758342
13.287361,11,8222.013869
16.794049,32,8222.683038
14.973393,12,8222.938162
15.769419,22,8223.398395
18.016698,41,8224.275678
15.787608,22,8224.742289
13.77071,11,8224.995785
14.493083,16,8225.311411
14.090665,9,8225.494689
16.156166,42,8226.27098
15.247869,30,8226.810626
13.788202,12,8227.048368
16.054229,32,8227.484271
12.864285,14,8227.746978
14.523953,12,8228.000017
13.836764,16,8228.312827
13.408106,9,8228.514954
14.675359,13,8228.792389
14.027308,14,8229.015244
14.361746,22,8229.460154
14.001632,10,8229.666634
16.336258,29,8230.197973
13.933619,9,8230.398886
14.739733,16,8230.688112
13.88075,14,8230.883534
13.962475,22,8231.168407
13.777278,13,8231.366716
15.09913,20,8231.780553
15.539682,32,8232.425858
13.576411,12,8232.637938
17.916728,48,8233.759623
19.539806,51,8234.694354
13.673493,12,8234.949533
17.670113,41,8235.740417
16.332301,37,8236.371454
15.577807,22,8236.814312
14.922451,50,8237.816407
13.548615,11,8238.027625
13.842612,14,8238.269106
14.912093,22,8238.691792
22.339478,79,8240.405966
13.379489,9,8240.609028
13.253535,21,8240.958047
14.305501,18,8241.210008
13.871447,14,8241.474652
14.278169,17,8241.72945
14.007819,13,8241.99062
15.163504,13,8242.269341
15.178299,9,8242.469846
24.162742,97,8244.560319
15.887534,33,8245.218004
15.066764,23,8245.673931
12.606836,10,8245.878039
15.382931,22,8246.294699
15.071019,21,8246.754816
13.917939,16,8247.052863
13.462079,10,8247.260366
16.061474,27,8247.742642
17.422913,35,8248.424062
17.540729,30,8248.938224
15.260011,22,8249.336555
14.2773,11,8249.58604
14.517022,28,8250.111037
16.968487,32,8250.665358
14.894831,22,8251.097451
17.595417,33,8251.79369
14.036017,13,8252.034331
14.488694,22,8252.514883
13.922901,16,8252.726093
14.348378,16,8253.103681
18.693497,49,8254.132167
11.460959,14,8254.399201
14.764148,22,8254.641828
15.285295,22,8254.866036
13.862627,12,8255.082653
16.111686,28,8255.657736
19.363085,59,8256.707117
19.619058,46,8257.629472
14.020161,12,8257.864398
17.986569,39,8258.681962
14.217301,15,8259.010219
17.623204,49,8259.66855
14.443903,20,8260.05964
13.099336,11,8260.289559
17.440223,40,8261.095346
14.998218,26,8261.561649
15.496871,26,8262.14242
17.012248,24,8262.614722
15.136808,13,8262.896635
13.344654,10,8263.123785
16.58078,27,8263.4011
13.505924,10,8263.628316
14.947939,24,8264.12157
14.413145,10,8264.347874
15.519791,11,8264.559269
14.323987,17,8264.852251
13.780809,12,8265.088439
18.057811,30,8265.566987
13.412323,10,8265.754872
14.955142,14,8265.999277
17.164441,22,8266.460798
13.326982,11,8266.689364
20.863924,59,8267.903288
13.392659,15,8268.175063
15.449336,38,8268.906361
13.66231,12,8269.125891
13.944994,12,8269.384675
15.620755,28,8270.019079
13.460803,10,8270.226988
13.601779,12,8270.442412
13.45952,17,8270.738697
13.599452,13,8271.018173
15.126886,27,8271.58552
13.608348,25,8271.958844
15.494167,30,8272.479428
21.355652,68,8273.829134
11.722928,17,8274.166771
15.670804,31,8274.811781
14.332459,16,8275.068969
13.739014,11,8275.299692
13.216302,14,8275.602108
15.439308,25,8276.155288
12.781254,13,8276.417034
15.070827,18,8276.67863
14.346693,13,8276.937939
17.460451,36,8277.656337
13.784924,21,8277.989482
14.78548,13,8278.250219
23.483833,73,8279.862179
16.585636,27,8280.337703
16.0241,33,8280.874895
14.805323,13,8281.156421
13.284522,10,8281.36252
18.458468,49,8282.16383
14.753552,21,8282.499998
13.37176,18,8282.804035
16.154693,32,8283.487086
12.399349,18,8283.808478
13.717452,13,8284.029321
15.295932,16,8284.324406
15.447416,22,8284.785381
14.205963,10,8284.974246
19.823218,51,8285.921219
16.19752,34,8286.558035
16.02178,23,8287.083867
13.968348,11,8287.315929
13.631256,20,8287.746027
13.56284,12,8287.949305
14.022788,11,8288.203739
11.554089,12,8288.456923
13.625216,10,8288.68248
20.692118,86,8290.478929
10.202067,14,8290.762686
12.50498,14,8291.019198
18.45637,53,8292.150864
20.651372,63,8293.358705
14.137033,14,8293.563266
25.43644,88,8295.200219
13.810164,19,8295.447582
14.260766,16,8295.701146
18.381618,40,8296.471441
15.556615,13,8296.712125
14.119617,13,8296.953214
19.373394,52,8297.872431
13.65663,11,8298.103503
14.450219,13,8298.405559
16.844752,24,8298.956655
13.182102,14,8299.159172
14.141619,20,8299.466389
16.548588,35,8300.105106
13.492727,11,8300.338058
14.605384,21,8300.815747
13.466831,14,8301.083403
13.867552,14,8301.321535
14.258501,13,8301.49699
13.533917,10,8301.703003
15.38609,16,8301.999303
13.746187,12,8302.215202
14.343854,23,8302.652368
15.687494,15,8302.940557
15.389506,25,8303.454609
17.641393,40,8304.25447
21.681978,56,8305.278129
14.19292,12,8305.532884
13.455451,11,8305.774043
14.63261,15,8306.094506
13.459273,10,8306.327656
14.01548,18,8306.630986
15.698711,28,8307.224194
19.272313,50,8308.229729
16.17789,27,8308.672963
14.247181,13,8308.972646
15.206041,23,8309.439037
13.321146,15,8309.726343
19.820085,65,8311.062857
13.035347,14,8311.325597
17.375335,33,8312.034731
14.541366,13,8312.295464
14.123305,14,8312.53965
13.979565,15,8312.828358
13.578687,24,8313.339243
13.618381,21,8313.716936
16.115265,16,8314.030869
13.662758,25,8314.528527
21.386074,58,8315.613885
15.948111,36,8316.341801
13.47758,9,8316.542867
16.781309,23,8317.02539
13.467793,10,8317.232059
17.162204,44,8318.107459
15.830544,25,8318.583523
23.148009,80,8320.241017
14.605492,20,8320.518405
13.448917,11,8320.747418
14.162865,14,8321.000618
19.619138,56,8322.11053
17.463896,39,8322.82142
14.689418,12,8323.062475
17.117456,37,8323.721799
13.091709,16,8323.972791
13.370554,9,8324.153023
14.155545,12,8324.348012
18.099073,36,8325.016069
14.75529,24,8325.322544
15.267086,27,8325.596769
21.857909,85,8327.223146
16.667266,30,8327.864429
17.954785,51,8328.942112
19.468797,47,8329.941775
24.502593,97,8331.638152
12.876388,11,8331.871899
14.153949,10,8332.099527
19.677424,56,8333.175497
17.520316,42,8334.029179
15.193404,15,8334.296549
15.211455,28,8334.760386
14.469472,17,8335.039479
14.855411,18,8335.298852
13.88178,11,8335.568059
15.992181,13,8335.784578
17.162026,34,8336.438318
18.237992,42,8337.307245
16.088402,25,8337.789946
14.328281,12,8338.046603
13.459289,11,8338.256208
15.96888,17,8338.517497
13.801042,13,8338.797019
16.207246,13,8339.023357
18.827621,54,8340.111495
17.745009,33,8340.764774
18.10513,43,8341.634563
13.544868,12,8341.911703
15.385064,9,8342.132458
14.321142,15,8342.419068
19.563797,50,8343.410917
13.93305,12,8343.667291
14.356575,16,8343.919175
-11.864163,17,8344.257381
16.510924,31,8344.960666
13.95709,13,8345.183557
19.143862,44,8346.054408
12.784732,13,8346.315653
15.783283,10,8346.52394
22.427353,62,8347.796318
13.515065,15,8348.043892
13.581092,11,8348.235954
15.481553,26,8348.71466
14.28685,14,8348.936157
18.19792,48,8349.938086
14.081707,14,8350.243696
13.774779,14,8350.46654
13.824256,11,8350.698758
13.841165,14,8350.949932
15.309636,21,8351.379549
14.965247,18,8351.805399
15.05762,9,8352.007915
14.678426,18,8352.286022
14.015898,17,8352.560448
15.159084,23,8353.064638
14.190381,17,8353.337908
21.456679,60,8354.511936
15.101166,13,8354.730421
13.837679,14,8355.007373
14.060034,20,8355.448987
13.535374,12,8355.704026
14.091914,14,8355.906661
15.585089,9,8356.086326
16.06506,33,8356.759861
18.770511,53,8357.77796
14.754595,20,8358.20995
13.583848,12,8358.465178
17.115849,29,8358.942344
13.443588,10,8359.168443
14.089908,17,8359.431786
13.640151,12,8359.665396
16.77344,38,8360.193597
14.334208,16,8360.487828
14.178613,14,8360.793808
-10.237844,21,8361.270771
13.146618,9,8361.450492
14.525512,22,8361.890699
13.603493,10,8362.13595
13.405322,13,8362.358503
16.305622,33,8362.912539
16.952259,34,8363.692885
18.708477,48,8364.66844
19.956215,54,8365.726625
14.893346,13,8365.9472
15.123918,28,8366.457481
16.551515,34,8367.086911
15.518844,31,8367.687357
14.045067,14,8367.95312
13.641216,13,8368.172518
14.267215,16,8368.444406
13.813335,13,8368.723551
13.752894,27,8369.265434
13.636687,10,8369.493691
13.8106,12,8369.750535
16.596605,42,8370.681139
12.567986,10,8370.909514
14.562155,20,8371.1594
13.373756,9,8371.339566
13.340655,12,8371.573884
13.383383,9,8371.794217
13.505146,9,8371.975888
14.172108,13,8372.235701
13.257021,19,8372.560178
16.425683,36,8373.141122
15.271541,24,8373.593636
16.863049,31,8374.071587
13.445362,11,8374.281466
-11.998419,13,8374.580863
14.987722,27,8375.084942
14.964829,25,8375.623438
16.26268,22,8376.04581
16.920079,31,8376.668834
13.608078,19,8376.97489
16.415963,31,8377.60823
13.913843,10,8377.81541
14.326809,10,8378.042899
16.098775,25,8378.574916
19.180937,47,8379.536154
13.689558,12,8379.770612
14.354845,12,8380.01352
16.598209,35,8380.48349
13.825909,16,8380.748084
16.320721,30,8381.285767
14.634592,16,8381.559224
13.627069,15,8381.847827
13.87453,29,8382.295226
18.027222,40,8383.125353
20.720214,61,8384.272488
14.573715,15,8384.478807
15.331181,24,8385.008414
13.860757,12,8385.283512
20.688632,53,8386.316817
14.535808,17,8386.616566
13.688994,11,8386.866242
13.418446,10,8387.073467
13.421051,15,8387.380359
15.324998,31,8387.84153
15.547067,24,8388.334587
13.171683,24,8388.785329
16.36337,34,8389.399549
14.073575,15,8389.646357
13.826215,14,8389.911527
13.919437,11,8390.142992
16.269307,31,8390.711214
14.255786,16,8390.971699
14.730662,20,8391.390689
16.471299,31,8392.05615
12.208923,12,8392.312048
13.375612,16,8392.569641
13.707643,10,8392.797704
13.710661,11,8393.049316
15.727006,33,8393.762177
13.630537,10,8394.007557
14.396706,14,8394.231377
14.238725,12,8394.486619
16.149196,11,8394.656031
13.490473,10,8394.86008
14.063524,10,8395.065283
14.871029,24,8395.575484
15.183275,21,8396.097393
13.863536,10,8396.302151
15.821197,30,8396.876426
15.91773,24,8397.345079
19.272729,56,8398.527637
14.059674,21,8398.976596
18.277044,48,8399.960664
14.919448,18,8400.363609
13.396203,10,8400.590918
15.743522,27,8401.132593
13.901152,10,8401.359885
15.866447,26,8401.849564
13.262995,12,8402.083123
15.205153,19,8402.289362
20.299933,59,8403.452402
15.597365,23,8403.836762
12.96449,15,8404.124407
16.890776,37,8404.874431
14.342617,15,8405.12145
17.036695,23,8405.585289
13.576582,11,8405.756538
13.822966,12,8405.971177
13.645342,11,8406.199867
14.896617,25,8406.668457
17.556567,45,8407.599463
15.317989,19,8407.885814
14.553995,21,8408.310818
13.791464,12,8408.547929
13.400354,11,8408.739409
12.751574,17,8409.055786
15.742241,23,8409.478292
14.074798,14,8409.748683
13.689278,9,8409.95179
13.930637,12,8410.185375
17.415507,37,8410.909946
14.460125,18,8411.22514
14.192255,14,8411.490022
16.461206,29,8412.140012
14.743749,21,8412.594419
12.952992,11,8412.807231
14.638416,16,8413.119797
13.559609,11,8413.38981
14.081604,8,8413.565275
13.6009,11,8413.795383
18.291128,49,8414.836919
15.639869,25,8415.349867
13.187439,8,8415.548707
13.563142,10,8415.776564
13.987159,14,8416.09995
19.222984,51,8417.168474
14.456618,18,8417.468565
14.88861,13,8417.706336
13.413717,12,8417.949716
17.034432,23,8418.459733
13.914647,16,8418.752944
14.254615,16,8418.975699
13.713417,10,8419.192881
14.079887,17,8419.420569
15.251388,26,8419.911171
14.051894,14,8420.174427
15.415227,26,8420.760758
15.598619,25,8421.292603
19.06465,52,8422.43153
15.178505,84,8424.137373
14.891021,13,8424.355072
15.912657,33,8424.944046
12.931234,17,8425.208093
15.242015,20,8425.622875
15.322999,24,8426.104391
14.939744,23,8426.572104
17.584538,38,8427.367133
17.321024,37,8428.135004
13.319701,11,8428.336779
13.752401,11,8428.528015
12.857201,12,8428.784085
19.650633,66,8430.085955
14.371344,17,8430.463001
14.185059,15,8430.710852
16.749559,14,8430.952637
14.193532,12,8431.207922
15.731608,23,8431.630957
13.530188,17,8431.8904
14.741407,21,8432.310619
12.381467,11,8432.54127
14.39853,16,8432.810828
17.508955,34,8433.567406
13.360066,10,8433.734968
13.800636,11,8434.008013
13.530594,9,8434.208765
14.01756,8,8434.384853
16.137577,21,8434.82151
16.30979,31,8435.464529
13.679678,11,8435.678714
13.846688,10,8435.925385
12.926037,10,8436.151656
19.065964,41,8436.921716
16.403891,19,8437.335665
14.016516,14,8437.589054
14.132916,13,8437.857935
14.640272,23,8438.333109
16.868128,36,8438.967108
14.212683,15,8439.294875
16.876513,31,8439.983206
14.421148,17,8440.365273
16.727991,36,8441.068747
16.306037,33,8441.730239
16.656536,32,8442.454577
14.869489,28,8443.040297
14.111122,16,8443.295005
22.488345,73,8444.811881
17.792888,34,8445.489564
12.617863,13,8445.789499
14.207887,11,8445.998951
14.29246,16,8446.335145
17.001282,35,8446.936705
13.881452,12,8447.153682
12.363163,13,8447.43371
17.074801,33,8447.969545
17.004732,36,8448.662968
22.493403,74,8450.176057
16.265055,29,8450.811809
17.7948,40,8451.65838
15.506359,11,8451.891593
16.351286,31,8452.612354
13.661264,11,8452.841602
14.040432,14,8453.084107
13.371792,11,8453.313907
13.865101,12,8453.589816
17.506257,41,8454.392674
17.176471,43,8455.28844
16.996771,33,8455.967483
14.533635,23,8456.465743
17.574151,29,8457.101063
14.026169,12,8457.340221
15.564727,27,8457.932995
18.750562,43,8458.866317
21.12617,57,8460.026897
13.847561,13,8460.306335
14.514037,16,8460.638467
13.951109,13,8460.836607
14.325509,26,8461.317559
14.906517,16,8461.593471
14.838785,16,8461.965551
17.100777,40,8462.714883
13.765842,8,8462.910956
19.937917,51,8463.987497
14.898923,19,8464.311521
23.015542,89,8466.046121
17.889865,51,8466.941833
13.846736,13,8467.161272
13.885699,16,8467.432592
21.66552,60,8468.661583
18.67218,48,8469.621418
15.297565,27,8470.203642
17.025378,40,8470.950741
14.84219,27,8471.438198
13.637032,10,8471.644417
14.06079,14,8471.931752
18.665688,40,8472.734771
13.374826,7,8472.906991
14.919992,26,8473.430544
15.442111,26,8473.975071
13.884411,16,8474.308609
15.761753,24,8474.764015
14.106032,13,8475.064362
19.538385,54,8476.161157
17.382086,39,8476.940973
15.628039,23,8477.320884
14.021831,12,8477.559
19.753285,64,8478.884198
14.109187,10,8479.088744
14.320186,19,8479.447174
12.878455,13,8479.724741
14.992354,15,8480.013452
15.547316,23,8480.523838
14.336924,17,8480.826983
20.171544,65,8482.145808
11.987726,12,8482.399452
15.704478,28,8482.948671
14.269218,13,8483.172825
15.117951,19,8483.619713
16.695551,26,8484.140424
18.09826,33,8484.811559
13.514381,10,8485.016765
14.219152,14,8485.241019
13.852791,16,8485.514539
13.831297,14,8485.758818
14.567015,17,8486.09763
13.609026,11,8486.330992
20.979722,68,8487.581233
24.224136,68,8488.994973
16.03027,32,8489.742295
14.846077,27,8490.200056
15.064841,28,8490.765513
13.815786,11,8491.01624
13.715575,10,8491.241193
13.540958,11,8491.47177
13.850466,11,8491.683382
14.124508,12,8491.95965
15.313275,11,8492.191495
17.438409,43,8493.086266
14.024312,16,8493.407623
17.424569,43,8494.252043
14.176344,12,8494.528419
14.507779,17,8494.768485
18.343511,30,8495.348999
19.033225,46,8496.345483
16.305472,37,8497.078198
15.189081,20,8497.49472
15.36611,25,8498.011213
15.170731,21,8498.385898
13.660826,11,8498.637616
15.707474,8,8498.813224
13.875701,11,8499.062676
14.056786,10,8499.308707
15.44045,27,8499.811992
17.593296,36,8500.538868
14.276495,13,8500.840463
13.942049,15,8501.057478
14.179722,14,8501.349319
15.371441,24,8501.840241
14.559784,18,8502.101955
14.29335,16,8502.398551
14.967062,17,8502.665114
15.712797,24,8503.114006
16.007119,19,8503.519696
13.864541,15,8503.767777
14.40985,13,8504.067111
18.090196,36,8504.839224
15.727135,31,8505.399405
18.728371,34,8506.159891
14.062424,14,8506.443706
15.410246,20,8506.874326
15.9094,27,8507.504369
13.282425,9,8507.685323
15.224429,23,8508.189585
16.195827,26,8508.69006
14.625035,15,8508.916662
13.688732,10,8509.161951
14.250154,14,8509.44777
13.76279,9,8509.628653
13.447432,11,8509.857337
12.74791,15,8510.204881
16.730163,27,8510.727604
15.606608,26,8511.146604
15.511465,24,8511.592465
13.796528,15,8511.879066
15.274353,25,8512.413555
12.686916,15,8512.700468
18.547281,42,8513.527178
17.170002,43,8514.440466
20.900458,66,8515.809293
13.854138,9,8516.011602
14.714524,13,8516.251058
13.309179,26,8516.729061
15.462648,29,8517.220648
14.741697,19,8517.627585
13.271914,12,8517.860752
15.059902,21,8518.218594
13.328662,13,8518.497684
14.999131,17,8518.855942
19.065957,52,8519.81568
13.919663,13,8520.079986
13.5342,11,8520.290898
13.45001,8,8520.487311
17.207277,42,8521.28932
15.414782,23,8521.720906
16.620532,10,8521.927263
17.54761,53,8522.967029
12.672322,11,8523.210303
13.285688,10,8523.416805
16.294847,28,8523.934734
17.075696,37,8524.531666
16.299091,26,8525.009309
14.05549,11,8525.240723
13.67709,11,8525.492641
14.244532,10,8525.696657
13.816496,12,8525.912462
14.696885,21,8526.368618
14.755462,25,8526.941721
13.798928,14,8527.266661
22.12816,59,8528.536013
15.859464,30,8529.134232
14.642444,12,8529.39158
16.435324,35,8530.08971
13.580887,8,8530.265848
13.606503,11,8530.47882
12.23391,12,8530.73478
13.524185,11,8530.951402
17.701045,43,8531.681553
16.260214,27,8532.162252
17.887533,39,8532.929626
14.644466,19,8533.171013
13.828091,12,8533.42621
12.996593,9,8533.627688
13.908814,11,8533.857642
16.885321,29,8534.31111
13.126383,17,8534.595471
14.334798,14,8534.877248
14.733219,20,8535.185492
14.765309,18,8535.526974
16.82341,35,8536.288899
13.335419,10,8536.494885
18.522722,46,8537.505532
17.937032,45,8538.45269
